C9_AISLE9,C9_AISLE9,0.968976894644953,3,30,2,1519
C6_AISLE6,C6_AISLE6,0.9689844848832943,13,16,2,940
C14_PLEA,C14_PLEA,0.9689922480620154,1,30,2,1329
C13_COFFEE,C13_COFFEE,0.3157799011984076,2,2,2,772
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2565
C1_AISLE1,C1_AISLE1,0.9689922480620154,2,16,2,193
C13_COFFEE,C13_COFFEE,0.3157799011984076,2,2,2,719
C12_CONF_TOP,C12_CONF_TOP,0.9672037177939303,2,18,2,2256
C16_FLEX_BTM,C16_FLEX_BTM,0.9593699743676726,9,29,2,1145
C9_AISLE9,C6_AISLE6,0.058823529411764705,0,0,2,3264
C2_AISLE2,C2_AISLE2,0.921600968814728,20,20,2,245
C14_PLEA,C14_PLEA,0.9688011443705756,10,20,2,1411
C6_AISLE6,C6_AISLE6,0.9617035221001297,4,14,2,951
C13_COFFEE,C13_COFFEE,0.3157799011984076,2,2,2,690
C6_AISLE6,C6_AISLE6,0.9689922466371123,13,13,2,910
C7_AISLE7,C4_AISLE4,0.7704272517759361,14,14,2,464
C13_COFFEE,C13_COFFEE,0.9689050360409044,2,2,2,642
C13_COFFEE,C13_COFFEE,0.46031503079516956,1,1,2,622
C6_AISLE6,C6_AISLE6,0.9689921644829211,12,15,2,926
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2515
C4_AISLE4,C4_AISLE4,0.9608773860416117,19,19,2,582
C4_AISLE4,C4_AISLE4,0.965479554090496,14,22,2,1846
C9_AISLE9,C2_AISLE2,0.058823529411764705,0,0,2,2860
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2550
C17_FLEX_TOP,C17_FLEX_TOP,0.9502410546301109,7,35,2,1048
C1_AISLE1,C1_AISLE1,0.9641741250918633,10,15,2,231
C3_AISLE3,C3_AISLE3,0.9689385080145652,9,23,2,1912
C10_AISLE10,C10_AISLE10,0.968992161283475,4,28,2,1450
